Customer_ID,Acquisition_Channel,Segment,CAC,Monthly_Revenue,Churn_Month
CUST_07794,Email,Enterprise,88.53,743.87,18
CUST_07795,Email,Enterprise,202.76,749.51,18
CUST_07796,Paid Social,SMB,370.6,212.72,3
CUST_07797,Referral,SMB,139.18,547.03,17
CUST_07798,Paid Social,SMB,607.4,257.57,3
CUST_07799,Paid Social,SMB,518.38,309.75,6
CUST_07800,Paid Social,Enterprise,1318.76,504.49,4
CUST_07801,Paid Social,Enterprise,1000.19,479.53,4
CUST_07802,Paid Social,Enterprise,732.36,187.51,6
CUST_07803,Referral,SMB,50.0,305.62,23
CUST_07804,Organic SEO,SMB,132.71,596.42,10
CUST_07805,Paid Social,Enterprise,1301.97,620.25,6
CUST_07806,Paid Social,SMB,755.08,268.92,2
CUST_07807,Email,SMB,135.17,174.34,13
CUST_07808,Referral,Enterprise,156.77,777.56,27
CUST_07809,Paid Social,SMB,457.52,269.34,4
CUST_07810,Paid Social,SMB,518.71,152.68,3
CUST_07811,Paid Social,Enterprise,871.32,409.05,7
CUST_07812,Paid Social,SMB,248.24,442.83,5
CUST_07813,Paid Social,SMB,508.48,183.88,5
CUST_07814,Organic SEO,SMB,139.74,393.05,22
CUST_07815,Paid Social,SMB,616.48,344.09,5
CUST_07816,Organic SEO,SMB,94.92,131.22,19
CUST_07817,Paid Social,SMB,536.58,405.83,4
CUST_07818,Referral,SMB,101.11,521.03,25
CUST_07819,Referral,Enterprise,189.04,789.63,16
CUST_07820,Organic SEO,SMB,135.17,120.85,17
CUST_07821,Organic SEO,Enterprise,235.93,803.44,16
CUST_07822,Organic SEO,SMB,91.07,504.19,18
CUST_07823,Organic SEO,Enterprise,327.27,788.19,20
CUST_07824,Email,SMB,50.76,436.42,19
CUST_07825,Organic SEO,SMB,150.87,391.68,23
CUST_07826,Referral,Enterprise,146.48,690.2,19
CUST_07827,Referral,SMB,93.33,415.78,29
CUST_07828,Organic SEO,SMB,94.41,268.34,12
CUST_07829,Organic SEO,SMB,177.72,192.14,21
CUST_07830,Paid Social,Enterprise,731.08,426.42,7
CUST_07831,Paid Social,SMB,717.86,243.23,3
CUST_07832,Organic SEO,SMB,272.87,338.4,19
CUST_07833,Paid Social,SMB,660.15,55.84,4
CUST_07834,Referral,SMB,85.62,436.99,14
CUST_07835,Paid Social,SMB,554.74,235.54,7
CUST_07836,Organic SEO,SMB,212.02,330.38,17
CUST_07837,Email,SMB,157.65,341.94,10
CUST_07838,Email,SMB,206.22,220.96,25
CUST_07839,Organic SEO,Enterprise,301.18,698.1,6
CUST_07840,Referral,Enterprise,186.69,694.46,24
CUST_07841,Organic SEO,Enterprise,391.52,642.86,21
CUST_07842,Organic SEO,SMB,103.3,484.65,18
CUST_07843,Paid Social,Enterprise,895.57,604.66,5
CUST_07844,Organic SEO,SMB,103.72,556.58,10
CUST_07845,Referral,Enterprise,169.15,789.03,13
CUST_07846,Email,SMB,60.96,310.32,17
CUST_07847,Referral,SMB,125.06,611.88,23
CUST_07848,Organic SEO,SMB,125.41,474.29,14
CUST_07849,Paid Social,SMB,208.79,317.01,6
CUST_07850,Paid Social,Enterprise,751.07,672.47,5
CUST_07851,Organic SEO,Enterprise,301.54,711.16,23
CUST_07852,Email,Enterprise,134.4,639.72,13
CUST_07853,Email,SMB,53.1,396.98,17
CUST_07854,Paid Social,SMB,640.84,207.45,6
CUST_07855,Organic SEO,SMB,156.63,308.06,14
CUST_07856,Organic SEO,Enterprise,156.53,896.08,23
CUST_07857,Organic SEO,SMB,327.64,323.19,14
CUST_07858,Paid Social,Enterprise,592.74,582.4,6
CUST_07859,Paid Social,SMB,775.32,150.0,6
CUST_07860,Paid Social,SMB,402.03,353.43,5
CUST_07861,Paid Social,Enterprise,618.98,484.19,2
CUST_07862,Paid Social,SMB,286.61,133.25,4
CUST_07863,Paid Social,SMB,448.72,247.31,5
CUST_07864,Email,SMB,110.93,346.58,11
CUST_07865,Organic SEO,Enterprise,279.89,925.79,17
CUST_07866,Referral,SMB,105.31,472.21,27
CUST_07867,Paid Social,SMB,547.69,308.58,5
CUST_07868,Organic SEO,SMB,191.44,408.63,12
CUST_07869,Organic SEO,SMB,81.75,321.14,25
CUST_07870,Paid Social,SMB,465.1,260.36,2
CUST_07871,Referral,SMB,94.78,431.17,5
CUST_07872,Paid Social,Enterprise,951.36,347.41,3
CUST_07873,Referral,Enterprise,194.31,916.47,19
CUST_07874,Referral,SMB,69.31,365.66,22
CUST_07875,Organic SEO,Enterprise,203.46,891.69,12
CUST_07876,Organic SEO,SMB,50.0,469.03,15
CUST_07877,Email,SMB,115.17,377.19,13
CUST_07878,Organic SEO,SMB,160.23,431.3,26
CUST_07879,Email,SMB,89.0,271.02,18
CUST_07880,Paid Social,SMB,533.55,220.17,7
CUST_07881,Paid Social,SMB,193.16,104.54,2
CUST_07882,Organic SEO,Enterprise,347.6,824.62,11
CUST_07883,Organic SEO,SMB,144.62,356.96,6
CUST_07884,Referral,Enterprise,166.09,742.92,26
CUST_07885,Paid Social,SMB,289.55,252.22,6
CUST_07886,Referral,SMB,122.11,485.93,21
CUST_07887,Paid Social,SMB,225.98,192.98,4
CUST_07888,Organic SEO,SMB,134.13,191.31,20
CUST_07889,Organic SEO,Enterprise,204.65,938.07,18
CUST_07890,Organic SEO,Enterprise,334.26,873.45,28
CUST_07891,Paid Social,SMB,528.74,197.39,4
CUST_07892,Organic SEO,Enterprise,365.27,622.77,13
CUST_07893,Referral,Enterprise,167.79,876.14,27
CUST_07894,Organic SEO,SMB,71.68,352.64,17
CUST_07895,Organic SEO,SMB,87.67,456.65,17
CUST_07896,Referral,Enterprise,154.81,788.79,19
CUST_07897,Email,SMB,66.03,397.06,20
CUST_07898,Organic SEO,Enterprise,376.3,815.75,16
CUST_07899,Paid Social,SMB,411.59,276.66,5
CUST_07900,Referral,SMB,81.9,385.93,29
CUST_07901,Organic SEO,SMB,126.09,508.13,18
CUST_07902,Paid Social,SMB,429.78,161.83,4
CUST_07903,Paid Social,Enterprise,989.61,462.07,6
CUST_07904,Referral,SMB,73.06,403.78,14
CUST_07905,Paid Social,SMB,596.71,208.45,7
CUST_07906,Referral,Enterprise,184.17,906.98,29
CUST_07907,Paid Social,SMB,568.92,323.24,3
CUST_07908,Email,SMB,132.75,362.76,9
CUST_07909,Organic SEO,SMB,242.4,232.36,11
CUST_07910,Organic SEO,SMB,50.0,412.12,9
CUST_07911,Referral,SMB,69.91,528.92,23
CUST_07912,Organic SEO,SMB,114.58,185.03,17
CUST_07913,Organic SEO,SMB,203.32,437.09,26
CUST_07914,Paid Social,Enterprise,781.38,377.47,5
CUST_07915,Paid Social,SMB,534.06,232.06,3
CUST_07916,Paid Social,SMB,50.0,141.9,5
CUST_07917,Email,SMB,124.78,406.7,17
CUST_07918,Paid Social,Enterprise,1031.48,564.83,5
CUST_07919,Paid Social,SMB,500.95,50.0,4
CUST_07920,Organic SEO,Enterprise,238.7,756.03,13
CUST_07921,Email,SMB,154.19,231.26,20
CUST_07922,Email,Enterprise,159.75,614.64,13
CUST_07923,Paid Social,SMB,406.68,338.58,4
CUST_07924,Paid Social,Enterprise,844.7,429.24,4
CUST_07925,Referral,SMB,95.58,392.03,21
CUST_07926,Paid Social,Enterprise,1081.89,520.63,3
CUST_07927,Referral,SMB,85.02,350.01,25
CUST_07928,Referral,SMB,91.6,566.94,17
CUST_07929,Email,SMB,103.34,213.91,15
CUST_07930,Paid Social,Enterprise,622.42,524.93,4
CUST_07931,Referral,Enterprise,164.93,998.46,23
CUST_07932,Email,SMB,54.55,262.19,15
CUST_07933,Email,SMB,97.24,295.43,22
CUST_07934,Organic SEO,SMB,158.02,402.05,7
CUST_07935,Paid Social,Enterprise,1033.28,752.68,7
CUST_07936,Paid Social,Enterprise,819.77,701.3,5
CUST_07937,Organic SEO,Enterprise,293.89,738.58,16
CUST_07938,Email,SMB,50.0,389.81,14
CUST_07939,Organic SEO,Enterprise,264.22,798.07,15
CUST_07940,Organic SEO,Enterprise,291.33,900.34,20
CUST_07941,Organic SEO,SMB,142.79,346.42,19
CUST_07942,Email,SMB,74.55,334.75,18
CUST_07943,Referral,SMB,91.06,364.86,20
CUST_07944,Paid Social,SMB,613.39,133.48,3
CUST_07945,Organic SEO,SMB,55.59,363.74,22
CUST_07946,Paid Social,SMB,735.67,371.88,3
CUST_07947,Email,SMB,123.25,276.78,22
CUST_07948,Email,SMB,170.66,330.97,13
CUST_07949,Referral,SMB,50.0,233.63,10
CUST_07950,Paid Social,SMB,235.68,401.6,3
CUST_07951,Referral,Enterprise,122.37,776.33,37
CUST_07952,Paid Social,SMB,484.76,321.98,5
CUST_07953,Email,SMB,50.0,460.6,17
CUST_07954,Paid Social,SMB,474.09,390.91,4
CUST_07955,Referral,Enterprise,154.45,851.14,28
CUST_07956,Organic SEO,Enterprise,324.33,798.65,12
CUST_07957,Email,SMB,95.34,215.05,20
CUST_07958,Referral,Enterprise,104.38,1103.27,29
CUST_07959,Paid Social,SMB,330.66,195.02,3
CUST_07960,Paid Social,Enterprise,976.44,623.12,6
CUST_07961,Referral,SMB,72.85,583.12,29
CUST_07962,Organic SEO,SMB,140.67,358.96,25
CUST_07963,Paid Social,SMB,686.51,342.73,8
CUST_07964,Organic SEO,SMB,184.84,395.82,24
CUST_07965,Email,SMB,201.45,256.92,15
CUST_07966,Paid Social,Enterprise,715.66,526.85,6
CUST_07967,Paid Social,Enterprise,728.2,598.04,4
CUST_07968,Paid Social,SMB,399.74,334.19,4
CUST_07969,Organic SEO,SMB,67.79,441.8,17
CUST_07970,Referral,SMB,129.93,528.29,11
CUST_07971,Referral,SMB,134.04,666.97,28
CUST_07972,Email,SMB,160.32,291.47,14
CUST_07973,Paid Social,SMB,534.24,315.29,6
CUST_07974,Referral,Enterprise,144.18,825.91,13
CUST_07975,Organic SEO,SMB,190.82,317.12,16
CUST_07976,Paid Social,SMB,807.02,286.36,5
CUST_07977,Referral,SMB,117.06,604.68,12
CUST_07978,Email,SMB,86.55,292.95,12
CUST_07979,Email,SMB,100.07,167.64,19
CUST_07980,Email,Enterprise,179.71,691.09,16
CUST_07981,Paid Social,SMB,596.34,50.0,5
CUST_07982,Paid Social,SMB,446.48,269.12,3
CUST_07983,Email,Enterprise,221.62,795.36,16
CUST_07984,Paid Social,SMB,366.9,171.88,5
CUST_07985,Organic SEO,Enterprise,309.68,807.22,17
CUST_07986,Email,SMB,121.13,308.83,14
CUST_07987,Email,SMB,146.09,344.46,21
CUST_07988,Organic SEO,Enterprise,342.51,798.52,20
CUST_07989,Email,Enterprise,159.93,664.63,17
CUST_07990,Referral,SMB,50.0,475.82,16
CUST_07991,Email,SMB,73.77,264.7,15
CUST_07992,Paid Social,Enterprise,659.95,573.1,5
CUST_07993,Paid Social,SMB,842.5,259.51,5
CUST_07994,Organic SEO,SMB,100.77,230.0,21
CUST_07995,Paid Social,Enterprise,702.21,553.77,7
CUST_07996,Paid Social,SMB,666.24,283.84,5
CUST_07997,Paid Social,Enterprise,829.89,485.69,4
CUST_07998,Organic SEO,Enterprise,196.58,771.9,23
CUST_07999,Referral,Enterprise,114.39,1077.8,29
CUST_08000,Paid Social,Enterprise,970.46,532.45,4
CUST_08001,Email,SMB,113.89,270.96,16
CUST_08002,Email,SMB,118.29,493.72,18
CUST_08003,Paid Social,SMB,458.31,223.6,3
CUST_08004,Referral,Enterprise,140.3,1014.39,19
CUST_08005,Organic SEO,Enterprise,238.45,702.82,14
CUST_08006,Organic SEO,SMB,219.63,375.7,16
CUST_08007,Email,SMB,113.32,335.64,13
CUST_08008,Paid Social,Enterprise,648.87,616.47,6
CUST_08009,Email,SMB,129.0,402.32,23
CUST_08010,Paid Social,SMB,399.63,131.7,5
CUST_08011,Referral,Enterprise,108.16,900.94,20
CUST_08012,Organic SEO,Enterprise,315.93,714.95,23
CUST_08013,Email,Enterprise,169.39,739.05,13
CUST_08014,Paid Social,Enterprise,997.72,404.68,4
CUST_08015,Email,SMB,171.49,325.93,20
CUST_08016,Email,Enterprise,201.82,624.02,16
CUST_08017,Organic SEO,SMB,189.1,150.39,20
CUST_08018,Email,Enterprise,160.71,559.1,18
CUST_08019,Organic SEO,SMB,232.31,383.8,11
CUST_08020,Referral,SMB,64.53,365.63,23
CUST_08021,Organic SEO,SMB,147.69,414.48,22
CUST_08022,Referral,SMB,100.07,536.75,20
CUST_08023,Referral,Enterprise,274.86,967.91,26
CUST_08024,Organic SEO,Enterprise,380.96,777.7,14
CUST_08025,Paid Social,Enterprise,1134.16,618.86,5
CUST_08026,Organic SEO,Enterprise,381.08,758.84,22
CUST_08027,Referral,SMB,141.04,432.78,24
CUST_08028,Paid Social,Enterprise,1083.68,463.04,3
CUST_08029,Organic SEO,Enterprise,355.48,801.74,15
CUST_08030,Referral,Enterprise,162.79,962.11,12
CUST_08031,Organic SEO,SMB,194.96,404.93,26
CUST_08032,Email,SMB,102.15,445.83,15
CUST_08033,Paid Social,Enterprise,924.05,521.29,8
CUST_08034,Paid Social,SMB,272.89,277.06,5
CUST_08035,Email,Enterprise,201.72,727.39,20
CUST_08036,Paid Social,Enterprise,994.69,607.17,4
CUST_08037,Paid Social,SMB,487.26,142.42,7
CUST_08038,Referral,Enterprise,152.97,857.36,25
CUST_08039,Organic SEO,Enterprise,341.92,691.87,23
CUST_08040,Referral,Enterprise,148.88,1081.98,18
CUST_08041,Referral,SMB,113.74,425.55,15
CUST_08042,Paid Social,Enterprise,644.13,429.13,6
CUST_08043,Paid Social,SMB,146.23,262.56,5
CUST_08044,Email,SMB,50.0,239.29,12
CUST_08045,Organic SEO,Enterprise,278.66,929.3,23
CUST_08046,Paid Social,Enterprise,834.14,421.35,2
CUST_08047,Email,Enterprise,185.96,586.62,15
CUST_08048,Paid Social,SMB,496.31,189.7,4
CUST_08049,Referral,SMB,63.72,353.38,30
CUST_08050,Paid Social,Enterprise,992.21,543.82,6
CUST_08051,Paid Social,SMB,662.23,360.73,5
CUST_08052,Paid Social,Enterprise,935.93,442.83,3
CUST_08053,Referral,Enterprise,190.38,881.56,13
CUST_08054,Email,Enterprise,108.81,876.02,12
CUST_08055,Referral,SMB,63.98,579.65,14
CUST_08056,Organic SEO,Enterprise,307.38,968.42,28
CUST_08057,Organic SEO,Enterprise,248.65,766.68,16
CUST_08058,Paid Social,SMB,492.77,349.34,2
CUST_08059,Organic SEO,SMB,190.88,338.5,24
CUST_08060,Organic SEO,SMB,230.93,315.22,17
CUST_08061,Email,SMB,152.17,408.42,6
CUST_08062,Paid Social,Enterprise,1059.12,644.18,5
CUST_08063,Referral,Enterprise,192.76,1062.24,23
CUST_08064,Paid Social,Enterprise,1045.56,497.14,4
CUST_08065,Referral,SMB,64.85,442.49,33
CUST_08066,Paid Social,Enterprise,736.55,551.52,5
CUST_08067,Organic SEO,SMB,240.49,542.92,13
CUST_08068,Organic SEO,Enterprise,241.05,710.85,15
CUST_08069,Organic SEO,SMB,128.09,398.18,13
CUST_08070,Organic SEO,Enterprise,232.85,681.04,20
CUST_08071,Organic SEO,Enterprise,271.67,741.46,13
CUST_08072,Organic SEO,Enterprise,179.26,947.47,16
CUST_08073,Email,Enterprise,324.97,745.42,23
CUST_08074,Email,Enterprise,247.71,687.06,13
CUST_08075,Referral,SMB,53.81,565.55,23
CUST_08076,Paid Social,Enterprise,1009.97,569.32,5
CUST_08077,Email,SMB,90.77,411.21,15
CUST_08078,Email,SMB,116.08,383.15,15
CUST_08079,Organic SEO,SMB,50.0,474.46,24
CUST_08080,Organic SEO,Enterprise,165.63,653.24,28
CUST_08081,Organic SEO,SMB,165.92,360.39,15
CUST_08082,Paid Social,SMB,310.47,215.0,6
CUST_08083,Paid Social,Enterprise,896.18,550.93,7
CUST_08084,Paid Social,Enterprise,794.51,523.26,6
CUST_08085,Email,Enterprise,161.02,688.92,23
CUST_08086,Email,SMB,96.69,416.49,15
CUST_08087,Referral,SMB,150.99,206.09,22
CUST_08088,Email,SMB,50.0,248.42,13
CUST_08089,Paid Social,SMB,447.95,125.55,4
CUST_08090,Referral,SMB,104.12,220.85,18
CUST_08091,Referral,Enterprise,248.43,938.8,11
CUST_08092,Organic SEO,SMB,67.97,384.85,18
CUST_08093,Email,SMB,85.57,523.36,26
CUST_08094,Referral,SMB,78.75,533.48,27
CUST_08095,Organic SEO,SMB,215.35,289.59,27
CUST_08096,Referral,SMB,85.6,474.86,22
CUST_08097,Paid Social,SMB,470.86,257.56,3
CUST_08098,Paid Social,Enterprise,544.19,476.8,3
CUST_08099,Organic SEO,SMB,184.85,407.72,18
CUST_08100,Email,SMB,178.67,314.41,10
CUST_08101,Referral,SMB,80.17,572.23,10
CUST_08102,Referral,SMB,84.71,494.81,37
CUST_08103,Organic SEO,SMB,224.5,374.59,20
CUST_08104,Paid Social,SMB,154.41,138.03,5
CUST_08105,Referral,SMB,93.64,457.54,22
CUST_08106,Email,SMB,111.77,324.78,11
CUST_08107,Paid Social,SMB,454.79,120.53,4
CUST_08108,Organic SEO,SMB,223.75,340.12,20
CUST_08109,Email,SMB,117.19,278.44,11
CUST_08110,Email,SMB,94.0,332.4,18
CUST_08111,Organic SEO,SMB,159.34,431.44,10
CUST_08112,Organic SEO,SMB,204.0,235.89,22
CUST_08113,Referral,SMB,105.58,176.88,26
CUST_08114,Email,SMB,156.78,434.5,12
CUST_08115,Organic SEO,SMB,162.76,436.39,21
CUST_08116,Paid Social,SMB,569.71,194.1,6
CUST_08117,Email,SMB,156.72,300.34,12
CUST_08118,Paid Social,Enterprise,767.98,618.83,6
CUST_08119,Paid Social,Enterprise,895.39,478.07,2
CUST_08120,Organic SEO,Enterprise,270.44,636.98,18
CUST_08121,Paid Social,Enterprise,1112.34,407.76,5
CUST_08122,Email,Enterprise,247.9,692.93,13
CUST_08123,Paid Social,Enterprise,900.87,582.15,5
CUST_08124,Email,SMB,111.85,424.83,18
CUST_08125,Paid Social,SMB,279.48,289.33,6
CUST_08126,Paid Social,SMB,273.28,50.0,3
CUST_08127,Paid Social,Enterprise,880.55,586.88,3
CUST_08128,Referral,Enterprise,178.93,519.99,23
CUST_08129,Referral,SMB,73.76,692.82,10
CUST_08130,Paid Social,Enterprise,896.39,325.16,4
CUST_08131,Email,SMB,50.0,533.57,14
CUST_08132,Email,SMB,102.5,310.94,11
CUST_08133,Referral,SMB,124.93,503.23,27
CUST_08134,Organic SEO,SMB,78.92,484.88,23
CUST_08135,Email,SMB,101.54,400.03,17
CUST_08136,Paid Social,Enterprise,612.08,479.55,4
CUST_08137,Organic SEO,Enterprise,280.63,880.32,9
CUST_08138,Referral,Enterprise,143.97,789.16,17
CUST_08139,Organic SEO,SMB,102.61,367.5,20
CUST_08140,Paid Social,Enterprise,961.7,512.71,5
CUST_08141,Paid Social,SMB,924.46,244.73,6
CUST_08142,Email,SMB,155.39,483.89,18
CUST_08143,Email,Enterprise,165.01,700.96,17
CUST_08144,Organic SEO,SMB,200.91,263.93,24
CUST_08145,Referral,SMB,88.18,529.12,23
CUST_08146,Paid Social,SMB,518.07,253.55,6
CUST_08147,Organic SEO,Enterprise,393.02,546.09,20
CUST_08148,Referral,SMB,89.54,396.98,7
CUST_08149,Organic SEO,SMB,186.81,346.25,13
CUST_08150,Paid Social,Enterprise,906.65,469.65,2
CUST_08151,Organic SEO,Enterprise,280.79,831.81,15
CUST_08152,Referral,Enterprise,168.66,910.05,28
CUST_08153,Paid Social,SMB,477.34,304.6,4
CUST_08154,Referral,SMB,156.86,363.21,17
CUST_08155,Email,SMB,107.48,245.84,11
CUST_08156,Paid Social,SMB,626.97,50.0,3
CUST_08157,Email,Enterprise,142.62,685.51,7
CUST_08158,Organic SEO,SMB,184.87,432.17,9
CUST_08159,Organic SEO,SMB,163.44,416.77,22
CUST_08160,Email,Enterprise,136.9,519.09,22
CUST_08161,Referral,Enterprise,130.73,827.44,25
CUST_08162,Paid Social,Enterprise,688.54,472.07,6
CUST_08163,Organic SEO,Enterprise,190.23,713.0,12
CUST_08164,Organic SEO,Enterprise,229.06,898.42,25
CUST_08165,Organic SEO,Enterprise,290.97,826.54,20
CUST_08166,Organic SEO,SMB,111.66,386.2,11
CUST_08167,Paid Social,Enterprise,726.46,488.19,3
CUST_08168,Email,SMB,54.73,247.37,20
CUST_08169,Organic SEO,SMB,245.43,356.42,20
CUST_08170,Paid Social,SMB,394.57,50.0,3
CUST_08171,Referral,Enterprise,148.71,914.33,21
CUST_08172,Referral,Enterprise,149.64,821.3,24
CUST_08173,Organic SEO,SMB,70.17,448.23,15
CUST_08174,Paid Social,SMB,868.08,204.12,4
CUST_08175,Email,Enterprise,177.68,627.33,18
CUST_08176,Paid Social,Enterprise,891.39,584.84,5
CUST_08177,Paid Social,SMB,501.67,266.07,6
CUST_08178,Email,SMB,141.55,341.65,17
CUST_08179,Paid Social,Enterprise,691.52,727.45,5
CUST_08180,Paid Social,SMB,609.02,229.92,1
CUST_08181,Paid Social,Enterprise,851.24,502.84,3
CUST_08182,Paid Social,SMB,346.32,201.97,6
CUST_08183,Paid Social,SMB,722.04,247.89,4
CUST_08184,Referral,SMB,75.32,432.94,23
CUST_08185,Paid Social,SMB,574.29,192.96,5
CUST_08186,Paid Social,SMB,577.04,196.94,2
CUST_08187,Paid Social,SMB,336.71,373.58,2
CUST_08188,Referral,Enterprise,205.61,671.28,17
CUST_08189,Organic SEO,SMB,129.52,556.05,18
CUST_08190,Organic SEO,Enterprise,262.66,665.11,20
CUST_08191,Referral,SMB,70.05,390.23,19
CUST_08192,Organic SEO,Enterprise,318.69,851.8,13
CUST_08193,Organic SEO,SMB,114.36,280.15,18
CUST_08194,Paid Social,SMB,659.21,250.2,1
CUST_08195,Organic SEO,SMB,197.59,211.61,14
CUST_08196,Organic SEO,SMB,163.91,350.77,22
CUST_08197,Email,Enterprise,175.52,580.17,14
CUST_08198,Paid Social,Enterprise,1074.86,552.67,5
CUST_08199,Organic SEO,Enterprise,355.06,893.93,21
CUST_08200,Paid Social,SMB,283.96,302.99,4
CUST_08201,Paid Social,Enterprise,827.91,434.57,4
CUST_08202,Organic SEO,SMB,114.45,378.67,17
CUST_08203,Referral,Enterprise,167.22,967.93,20
CUST_08204,Organic SEO,Enterprise,231.26,547.3,21
CUST_08205,Email,SMB,115.54,298.26,20
CUST_08206,Paid Social,SMB,264.07,237.56,3
CUST_08207,Paid Social,SMB,614.08,50.0,6
CUST_08208,Paid Social,Enterprise,1036.28,412.93,5
CUST_08209,Organic SEO,SMB,97.91,407.04,22
CUST_08210,Paid Social,Enterprise,718.1,379.29,6
CUST_08211,Paid Social,SMB,845.41,277.0,5
CUST_08212,Email,SMB,97.06,332.1,17
CUST_08213,Paid Social,SMB,463.14,353.99,5
CUST_08214,Organic SEO,SMB,170.34,342.18,17
CUST_08215,Organic SEO,Enterprise,348.62,784.05,18
CUST_08216,Organic SEO,SMB,162.93,319.9,10
CUST_08217,Organic SEO,SMB,246.35,477.51,24
CUST_08218,Organic SEO,SMB,87.65,518.94,27
CUST_08219,Paid Social,SMB,684.07,380.8,6
CUST_08220,Email,Enterprise,164.9,720.23,11
CUST_08221,Referral,SMB,67.09,461.12,23
CUST_08222,Paid Social,Enterprise,982.35,334.71,4
CUST_08223,Paid Social,Enterprise,997.82,563.35,6
CUST_08224,Referral,Enterprise,168.29,846.7,25
CUST_08225,Organic SEO,SMB,134.02,459.12,20
CUST_08226,Organic SEO,SMB,148.3,275.41,23
CUST_08227,Organic SEO,Enterprise,309.04,999.33,20
CUST_08228,Paid Social,Enterprise,1008.79,364.13,5
CUST_08229,Email,Enterprise,188.76,750.51,17
CUST_08230,Organic SEO,SMB,211.12,594.59,14
CUST_08231,Paid Social,SMB,666.41,294.02,7
CUST_08232,Organic SEO,SMB,194.32,426.16,22
CUST_08233,Email,Enterprise,244.46,810.17,12
CUST_08234,Email,SMB,94.34,479.85,8
CUST_08235,Paid Social,SMB,480.75,245.96,4
CUST_08236,Organic SEO,Enterprise,370.36,820.35,16
CUST_08237,Email,SMB,83.45,341.77,20
CUST_08238,Email,SMB,118.23,302.23,13
CUST_08239,Email,SMB,128.83,345.26,13
CUST_08240,Paid Social,SMB,680.75,386.04,5
CUST_08241,Email,SMB,125.6,210.03,18
CUST_08242,Email,SMB,132.89,284.02,13
CUST_08243,Paid Social,SMB,828.56,266.95,3
CUST_08244,Organic SEO,SMB,203.33,385.26,18
CUST_08245,Organic SEO,SMB,210.71,72.6,8
CUST_08246,Email,Enterprise,265.06,659.75,14
CUST_08247,Paid Social,SMB,255.2,249.95,5
CUST_08248,Email,SMB,176.84,350.38,14
CUST_08249,Referral,SMB,102.2,564.23,27
CUST_08250,Email,SMB,139.96,341.09,13
CUST_08251,Referral,SMB,51.85,265.17,24
CUST_08252,Referral,SMB,105.44,562.26,25
CUST_08253,Paid Social,Enterprise,1088.16,484.25,6
CUST_08254,Email,SMB,66.93,309.28,8
CUST_08255,Organic SEO,Enterprise,277.4,902.73,18
CUST_08256,Referral,SMB,113.26,455.51,18
CUST_08257,Paid Social,SMB,462.4,338.67,6
CUST_08258,Referral,SMB,66.38,239.63,23
CUST_08259,Email,Enterprise,176.82,655.14,10
CUST_08260,Email,SMB,158.83,305.79,16
CUST_08261,Paid Social,SMB,346.07,207.54,5
CUST_08262,Paid Social,SMB,385.61,213.07,7
CUST_08263,Email,SMB,50.0,332.53,12
CUST_08264,Paid Social,Enterprise,1139.57,479.73,3
CUST_08265,Referral,SMB,80.45,465.45,38
CUST_08266,Paid Social,Enterprise,519.23,388.08,6
CUST_08267,Email,Enterprise,135.1,672.92,14
CUST_08268,Organic SEO,SMB,113.57,341.06,16
CUST_08269,Email,SMB,159.57,441.19,17
CUST_08270,Email,SMB,101.38,339.55,19
CUST_08271,Organic SEO,SMB,212.1,400.71,25
CUST_08272,Paid Social,SMB,385.03,335.1,6
CUST_08273,Paid Social,SMB,386.2,253.44,5
CUST_08274,Email,Enterprise,196.61,657.47,9
CUST_08275,Organic SEO,Enterprise,234.14,741.78,15
CUST_08276,Email,Enterprise,164.5,772.8,15
CUST_08277,Organic SEO,SMB,282.0,384.5,23
CUST_08278,Organic SEO,SMB,139.51,287.22,19
CUST_08279,Organic SEO,SMB,229.73,350.2,20
CUST_08280,Paid Social,Enterprise,945.36,487.18,4
CUST_08281,Organic SEO,Enterprise,215.59,766.78,21
CUST_08282,Referral,SMB,98.35,443.94,26
CUST_08283,Referral,SMB,94.82,421.81,26
CUST_08284,Organic SEO,SMB,160.2,333.97,20
CUST_08285,Email,Enterprise,201.42,645.26,16
CUST_08286,Referral,SMB,93.85,276.53,23
CUST_08287,Organic SEO,SMB,262.79,252.24,15
CUST_08288,Paid Social,Enterprise,1399.4,422.01,6
CUST_08289,Paid Social,Enterprise,857.83,501.41,4
CUST_08290,Organic SEO,SMB,177.54,186.23,18
CUST_08291,Referral,Enterprise,145.38,653.8,28
CUST_08292,Email,SMB,50.0,519.1,18
CUST_08293,Paid Social,SMB,251.02,352.93,3
CUST_08294,Paid Social,SMB,369.13,70.41,3
CUST_08295,Email,Enterprise,169.42,749.72,20
CUST_08296,Referral,Enterprise,116.07,931.17,10
CUST_08297,Email,SMB,124.35,520.4,8
CUST_08298,Email,Enterprise,157.34,741.09,19
CUST_08299,Paid Social,SMB,326.6,365.12,3
CUST_08300,Referral,Enterprise,218.07,956.92,29
CUST_08301,Email,SMB,128.69,377.41,18
CUST_08302,Paid Social,SMB,702.06,229.55,3
CUST_08303,Email,SMB,108.45,251.59,13
CUST_08304,Paid Social,Enterprise,1196.86,552.05,5
CUST_08305,Paid Social,SMB,689.08,288.08,7
CUST_08306,Paid Social,Enterprise,521.96,406.22,3
CUST_08307,Paid Social,SMB,248.37,242.66,5
CUST_08308,Organic SEO,Enterprise,394.02,867.42,15
